"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
0.768216319665588,6.38847244519502,2.96388049832685,0.085515810783188,0.148050327025491,149,0.148050327025491,659950,"NK CD56dim CD57-",0.632478632478632
-2.92608630795594,6.5997683323508,58.0565965454047,6.29213773410637e-14,1.72277627276019e-12,150,1.72277627276019e-12,25159,"CD14 Monocyte",0.934010152284264
0.832162559955072,6.64453241946556,3.11937374376013,0.0777043568562551,0.136988765351838,151,0.136988765351838,201423,"pDC",0.483870967741935
0.0535128243507352,6.44703362892165,0.015593343981454,0.900650969557581,0.930769086276224,152,0.930769086276224,552262,"CD4 Naive",0.371212121212121
-0.569865522017814,6.38641008796289,1.85513787725502,0.17351847904849,0.262201408140032,153,0.262201408140032,656888,"NK CD56dim CD57-",0.271028037383178
-2.22708979814654,6.43923737128498,33.5845368496993,9.35123617001443e-09,1.46232532352034e-07,154,1.46232532352034e-07,20463,"CD14 Monocyte",0.898305084745763
0.964413099396294,6.57735571943538,4.27898468327612,0.0388636848524126,0.0780022631449285,155,0.0780022631449285,147719,"CD14 Monocyte",0.328
0.455427879264088,6.66366818840947,0.998267081559747,0.318000325195614,0.425185553356496,156,0.425185553356496,241439,"Naive-IFN B",0.328205128205128
-0.228258871397536,6.50469398606682,0.272088795009926,0.602061310947607,0.695293381609751,157,0.695293381609751,513708,"CD4 Naive",0.494505494505495
1.45767088409432,6.41813216754806,9.79125141059397,0.00180835832530158,0.00611530751978744,158,0.00611530751978744,404663,"CD4 Naive",0.659090909090909
-0.523220196218127,6.46813633036961,1.53700778980281,0.215378052189339,0.312004044414909,159,0.312004044414909,538568,"CD4 Naive",0.370629370629371
-0.843489415830335,6.31718615713888,4.05856828355516,0.044236634028853,0.0866381450435119,160,0.0866381450435119,10936,"CD14 Monocyte",0.983333333333333
2.23336503930298,6.43592810483154,21.4738630407318,4.12254421626973e-06,3.07471858118105e-05,161,3.07471858118105e-05,530317,"CD4 Naive",0.738461538461539
1.35562280350402,6.34375729256105,9.6723620690114,0.0019278796281514,0.00644926926032793,162,0.00644926926032793,163683,"CD14 Monocyte",0.283333333333333
1.10322992765985,6.43031548572074,5.84176502723724,0.0158426207377348,0.0373204317801445,163,0.0373204317801445,506124,"cDC2",0.164705882352941
0.513069290207511,6.38244948630851,1.36274981879547,0.243481321600605,0.344006087774746,164,0.344006087774746,77327,"CD14 Monocyte",0.951923076923077
1.30546696905984,6.4676912139019,7.61450985366524,0.00591285796693389,0.016544129417947,165,0.016544129417947,385968,"TReg Memory",0.744791666666667
1.68819079415435,6.54681115065221,12.0989839541114,0.000528001169028795,0.00215232811978868,166,0.00215232811978868,464615,"TReg Cytotoxic",0.398305084745763
0.182214835130442,6.41680994954716,0.185006211524694,0.667239942728787,0.750371476576964,167,0.750371476576964,530694,"CD4 Naive",0.658227848101266
1.45694771648092,6.58445208031829,9.13913142261826,0.00257097215880994,0.00823983509528028,168,0.00823983509528028,558472,"Platelets",0.71978021978022
0.6939274517879,6.62888888228475,2.26187808883957,0.132934392042516,0.211698019327707,169,0.211698019327707,477687,"ILC1",0.16025641025641
0.339675222312601,6.31998208896583,0.657381914959273,0.417774867865436,0.52670935880779,170,0.52670935880779,48618,"CD14 Monocyte",0.977272727272727
0.591709527165931,6.28721955131282,1.90014016483055,0.168407066218648,0.256026971793028,171,0.256026971793028,772807,"Platelets",0.829059829059829
0.668031159444314,6.44886819499999,2.20640244154922,0.137779442415642,0.217918352941267,172,0.217918352941267,362765,"TReg Memory",0.233644859813084
-0.573722649075228,6.44887188775158,1.79631308486111,0.180487850370714,0.270759967972561,173,0.270759967972561,232753,"IgM Plasma B Cell",0.269662921348315
1.14154227677398,6.69357762987198,5.34927626340354,0.0210544920331727,0.0472090700643957,174,0.0472090700643957,47081,"CD14 Monocyte",0.899543378995434
0.891572324365869,6.50921090129,3.74020620591712,0.0534225440025884,0.101080705965071,175,0.101080705965071,287070,"CD14 Monocyte",0.134615384615385
1.96797944586355,6.3347271377745,20.9149834789908,5.45367279514727e-06,3.94086095508581e-05,176,3.94086095508581e-05,127356,"CD14 Monocyte",0.327868852459016
-0.12270330924842,6.68906141437092,0.0803868847652176,0.77683722149276,0.838198983491894,177,0.838198983491894,493531,"CD4 Naive",0.633540372670807
1.99774890869018,6.77236202686912,15.222267908574,0.000102490152737472,0.000526458510227058,178,0.000526458510227058,749313,"CD4 Naive",0.251336898395722
1.79776112483568,6.38863981688867,15.27400388041,9.9765345560448e-05,0.000513966249107726,179,0.000513966249107726,487343,"CD4 Temra",0.441176470588235
1.38335027248886,6.52693366743942,8.52176601996182,0.00359430343777248,0.0109083826449253,180,0.0109083826449253,484764,"CD4 Naive",0.293706293706294
1.12487972043416,6.65793904996584,5.57680242201744,0.0184062755657246,0.0422484155776712,181,0.0422484155776712,759936,"Platelets",0.9375
-1.98372974390829,6.54852015309811,25.0003036554456,6.85579775589619e-07,6.37824188836923e-06,182,6.37824188836923e-06,23455,"CD14 Monocyte",0.858895705521472
-0.0523247100931105,6.34123615642191,0.0161551944593856,0.898886423291011,0.929590966469411,183,0.929590966469411,610383,"NK CD56dim CD57-",0.296296296296296
-0.195185738253266,6.68345539753862,0.190798117839192,0.662355087880163,0.746397435168097,184,0.746397435168097,580544,"NK CD56dim CD57-",0.410377358490566
-0.803400115362543,6.33298609735691,3.55306604564406,0.217948276487212,0.315010977008884,185,0.315010977008884,767400,"Platelets",0.552631578947368
0.266225649378907,6.61126249823798,0.365153290977031,0.545806192016401,0.646254904743961,186,0.646254904743961,583483,"NK CD56bright",0.335483870967742
