"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
4.93824061364902,6.17808419585646,77.7623563508593,1.14341737897044e-15,6.62713751987502e-15,85,6.62713751987502e-15,"608996","CD4 Th17",0.378378378378378
4.7824369367292,6.09648277764228,73.4628712120335,5.23045125059226e-15,2.04411124558932e-14,86,2.04411124558932e-14,"757503","CD8 Naive",0.389830508474576
2.76517224869051,6.1386358701776,30.5672526671063,7.56259988480106e-08,1.51708208101088e-07,87,1.51708208101088e-07,"571827","CD4 Th22",0.22508038585209
-0.431131005226591,5.51091940934912,1.44994187203108,0.229584554679891,0.31521251755022,88,0.31521251755022,"445316","CD4 Naive",0.220588235294118
0.576385860734042,6.48692375658681,1.74619223950188,0.187467080903472,0.264872123910777,89,0.264872123910777,"588732","ILC1",0.169675090252708
-4.81394705081599,5.85987236291514,106.296074134193,9.63385001642919e-19,2.74754758530305e-17,90,2.74754758530305e-17,"42146","CD14 Monocyte",0.963478260869565
-0.0253663799935627,5.34320123932392,0.00223247794267613,0.962349379521768,0.972881567052255,91,0.972881567052255,"529647","CD4 Tfh",0.188679245283019
-0.672315815148331,6.69770295775182,2.13461464967289,0.145161374804664,0.211691284381629,92,0.211691284381629,"461652","ILC1",0.197268588770865
1.03741999849614,5.38605147981648,10.5672512065041,0.00129610106357236,0.00228710770857179,93,0.00228710770857179,"133254","CD14 Monocyte",0.738461538461539
0.0276681837427526,5.264863930451,0.0113821384613008,0.915115892557629,0.939773138709183,94,0.939773138709183,"926018","CD14 Monocyte",0.145454545454545
2.66558057560927,5.8129124084452,28.8468775472037,1.68290778222897e-07,3.3465938340704e-07,95,3.3465938340704e-07,"262581","Intermediate monocytes",0.388429752066116
-3.49537538370269,5.42221971231467,101.064943814208,4.28968347492069e-18,7.95367350292794e-17,96,7.95367350292794e-17,"642589","TReg KLRB1+RORC+",0.248062015503876
-0.0457098056834455,5.33214032346411,0.00813644279959545,0.928192926972434,0.949219382249122,97,0.949219382249122,"438398","TReg Cytotoxic",0.32258064516129
2.94943689204746,5.42363585580321,72.8861374753672,6.42718298896219e-15,2.39795291276729e-14,98,2.39795291276729e-14,"573468","Platelets",0.228571428571429
-3.49754561315347,5.41665272721601,91.2986650041036,7.65034196172735e-17,8.06992772705095e-16,99,8.06992772705095e-16,"42284","Intermediate monocytes",0.54
0.502685630815192,5.87411810951774,1.53567314427266,0.216331703467432,0.299889299752213,100,0.299889299752213,"594432","CD4 Th22",0.126637554585153
0.306892018851699,6.39571144131691,0.375633770209793,0.540461613410067,0.632589859291766,101,0.632589859291766,"480380","CD4 Naive",0.555194805194805
-1.44772817255695,5.34208115403283,22.2218823543887,0.153330316315343,0.222118814869877,102,0.222118814869877,"173721","CD14 Monocyte",0.491228070175439
1.78637430200314,5.42062331693572,27.6142744579481,2.99609884426955e-07,5.91921761925734e-07,103,5.91921761925734e-07,"627461","CD4 Naive",0.575757575757576
-5.47235519262143,6.18059932174504,122.891578643279,1.04003050395639e-20,4.47761258368624e-18,104,4.47761258368624e-18,"601723","CD4 Th17",0.472759226713532
1.88244826817166,5.61026516976171,20.9607463699753,7.14081651368539e-06,1.36283696250054e-05,105,1.36283696250054e-05,"278749","CD14 Monocyte",0.203252032520325
3.25579644800638,5.49807522350773,67.9103448087636,3.88311246132829e-14,1.04069166496624e-13,106,1.04069166496624e-13,"609049","CD4 Th17",0.422222222222222
-0.377666467038959,5.29208215344191,1.48360539035452,0.360973992494322,0.458669148452384,107,0.458669148452384,"591884","ILC1",0.176470588235294
4.72917801299909,6.06871586586255,76.4681619449727,1.80192208925114e-15,9.21083962123704e-15,108,9.21083962123704e-15,"837538","NK CD56dim CD57-",0.549019607843137
3.70495000911137,5.96639479954369,65.700118221361,1.79946448107054e-14,5.48733533732413e-14,109,5.48733533732413e-14,"893078","ILC1",0.195833333333333
6.79063551345609,7.44303406015035,79.9258427080113,5.37438253180749e-16,3.8292383561335e-15,110,3.8292383561335e-15,"370602","Naive-IFN B",0.426008968609865
4.59130248470859,5.99925027116433,77.2295489298054,1.37847508675478e-15,7.59503115482453e-15,111,7.59503115482453e-15,"524435","CD4 Naive",0.684426229508197
-3.43963355115963,5.40705755918605,109.135127396805,4.34265908113168e-19,1.68199806539056e-17,112,1.68199806539056e-17,"504428","CD4 Tfh",0.252747252747253
-0.941746422359373,6.26488812559328,3.61273951786028,0.470800663170198,0.567740254317586,113,0.567740254317586,"698774","CD8 Naive",0.252336448598131
